RSSD ID,Institution Name,Location,TotalAssets,Date
1032473,DEUTSCHE BANK TRUST CORPORATION,"NEW YORK, NY","$66,926,000",20131231
1199844,COMERICA INCORPORATED,"DALLAS, TX","$65,356,580",20131231
1068191,HUNTINGTON BANCSHARES INCORPORATED,"COLUMBUS, OH","$59,476,344",20131231
1027004,ZIONS BANCORPORATION,"SALT LAKE CITY, UT","$56,031,127",20131231
1036967,CIT GROUP INC.,"LIVINGSTON, NJ","$47,138,960",20131231
2132932,"NEW YORK COMMUNITY BANCORP, INC.","WESTBURY, NY","$46,688,287",20131231
3412583,E*TRADE FINANCIAL CORPORATION,"NEW YORK, NY","$46,279,856",20131231
2307280,"UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY","$46,112,745",20131231
2367556,"HUDSON CITY BANCORP, INC.","PARAMUS, NJ","$38,607,354",20131231
2648693,"FIRST NIAGARA FINANCIAL GROUP, INC.","BUFFALO, NY","$37,643,867",20131231
1129382,"POPULAR, INC.","SAN JUAN, PR","$35,749,000",20131231
3650152,"PEOPLE'S UNITED FINANCIAL, INC.","BRIDGEPORT, CT","$33,204,410",20131231
3828072,NATIONWIDE MUTUAL INSURANCE COMPANY,"COLUMBUS, OH","$32,675,758",20131231
1583836,MUTUAL OF OMAHA INSURANCE COMPANY,"OMAHA, NE","$32,233,999",20131231
3843075,JOHN DEERE CAPITAL CORPORATION,"RENO, NV","$31,676,590",20131231
1027518,CITY NATIONAL CORPORATION,"LOS ANGELES, CA","$29,717,951",20131231
1883693,BOK FINANCIAL CORPORATION,"TULSA, OK","$27,021,529",20131231
1031449,SVB FINANCIAL GROUP,"SANTA CLARA, CA","$26,417,306",20131231
1078846,SYNOVUS FINANCIAL CORP.,"COLUMBUS, GA","$26,201,604",20131231
3242735,"SCOTTRADE FINANCIAL SERVICES, INC.","TOWN AND COUNTRY, MO","$25,617,367",20131231
2734233,"EAST WEST BANCORP, INC.","PASADENA, CA","$24,730,609",20131231
1102367,"CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX","$24,388,272",20131231
1199563,ASSOCIATED BANC-CORP,"GREEN BAY, WI","$24,226,920",20131231
1070804,FIRSTMERIT CORPORATION,"AKRON, OH","$23,912,451",20131231
1094640,FIRST HORIZON NATIONAL CORPORATION,"MEMPHIS, TN","$23,791,187",20131231
3923614,IMB HOLDCO LLC,"PASADENA, CA","$23,498,336",20131231
1049341,"COMMERCE BANCSHARES, INC.","KANSAS CITY, MO","$23,081,892",20131231
4103310,"MACY'S, INC.","CINCINNATI, OH","$22,445,600",20131231
3815157,"RAYMOND JAMES FINANCIAL, INC.","SAINT PETERSBURG, FL","$21,924,495",20131231
1075612,"FIRST CITIZENS BANCSHARES, INC.","RALEIGH, NC","$21,199,091",20131231
1145476,WEBSTER FINANCIAL CORPORATION,"WATERBURY, CT","$20,856,659",20131231
2938451,BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE","$19,056,120",20131231
1086533,HANCOCK HOLDING COMPANY,"GULFPORT, MS","$19,025,806",20131231
1109599,"PROSPERITY BANCSHARES, INC.","HOUSTON, TX","$18,651,693",20131231
1117156,"SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA","$18,473,488",20131231
2389941,TCF FINANCIAL CORPORATION,"WAYZATA, MN","$18,402,494",20131231
2260406,WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL","$18,097,783",20131231
3838857,EVERBANK FINANCIAL CORP,"JACKSONVILLE, FL","$17,640,984",20131231
1049828,UMB FINANCIAL CORPORATION,"KANSAS CITY, MO","$16,911,852",20131231
1117129,FULTON FINANCIAL CORPORATION,"LANCASTER, PA","$16,908,633",20131231
1020902,"FIRST NATIONAL OF NEBRASKA, INC.","OMAHA, NE","$16,271,487",20131231
1048773,VALLEY NATIONAL BANCORP,"WAYNE, NJ","$16,156,541",20131231
2504128,ASTORIA FINANCIAL CORPORATION,"LAKE SUCCESS, NY","$15,793,722",20131231
1246216,"FRANKLIN RESOURCES, INC.","SAN MATEO, CA","$15,793,167",20131231
2477754,"INVESTORS BANCORP, MHC","SHORT HILLS, NJ","$15,605,073",20131231
4028712,"BANKUNITED, INC.","MIAMI LAKES, FL","$15,046,649",20131231
3065617,"WASHINGTON FEDERAL, INC.","SEATTLE, WA","$14,404,373",20131231
1025309,BANK OF HAWAII CORPORATION,"HONOLULU, HI","$14,127,598",20131231
1095674,"ARVEST BANK GROUP, INC.","BENTONVILLE, AR","$14,113,477",20131231
1839319,"PRIVATEBANCORP, INC.","CHICAGO, IL","$14,085,746",20131231
3005332,F.N.B. CORPORATION,"HERMITAGE, PA","$13,563,405",20131231
3057395,MODERN WOODMEN OF AMERICA,"ROCK ISLAND, IL","$13,398,445",20131231
1060627,FIRSTBANK HOLDING COMPANY,"LAKEWOOD, CO","$13,384,848",20131231
2291914,IBERIABANK CORPORATION,"LAFAYETTE, LA","$13,365,550",20131231
1097614,"BANCORPSOUTH, INC.","TUPELO, MS","$13,045,442",20131231
2744894,FIRST BANCORP,"SAN JUAN, PR","$12,656,925",20131231
1104231,INTERNATIONAL BANCSHARES CORPORATION,"LAREDO, TX","$12,079,477",20131231
1079562,TRUSTMARK CORPORATION,"JACKSON, MS","$11,790,383",20131231
2706735,"TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX","$11,714,698",20131231
3446412,"APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY","$11,647,170",20131231
2747644,UMPQUA HOLDINGS CORPORATION,"PORTLAND, OR","$11,641,151",20131231
3828036,"THIRD FEDERAL SAVINGS AND LOAN OF CLEVELAND, MHC","CLEVELAND, OH","$11,381,407",20131231
1843080,CATHAY GENERAL BANCORP,"LOS ANGELES, CA","$10,989,286",20131231
3842957,"HAWAIIAN ELECTRIC INDUSTRIES, INC.","HONOLULU, HI","$10,340,044",20131231
3152245,STERLING FINANCIAL CORPORATION,"SPOKANE, WA","$10,327,642",20131231
3825204,COUNTRY LIFE INSURANCE COMPANY,"BLOOMINGTON, IL","$10,262,625",20131231
1039502,JPMORGAN CHASE & CO.,"NEW YORK, NY","$2,463,309,000",20130930
1073757,BANK OF AMERICA CORPORATION,"CHARLOTTE, NC","$2,128,706,000",20130930
1951350,CITIGROUP INC.,"NEW YORK, NY","$1,899,511,000",20130930
1120754,WELLS FARGO & COMPANY,"SAN FRANCISCO, CA","$1,488,055,000",20130930
2380443,"GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY","$923,359,000",20130930
2162966,MORGAN STANLEY,"NEW YORK, NY","$832,223,000",20130930
1562176,"AMERICAN INTERNATIONAL GROUP, INC.","NEW YORK, NY","$540,744,000",20130930
1631915,GENERAL ELECTRIC CAPITAL CORPORATION,"NORWALK, CT","$528,643,825",20130930
3587146,"BANK OF NEW YORK MELLON CORPORATION, THE","NEW YORK, NY","$371,957,000",20130930
1119794,U.S. BANCORP,"MINNEAPOLIS, MN","$360,681,000",20130930
3232316,HSBC NORTH AMERICA HOLDINGS INC.,"NEW YORK, NY","$309,312,154",20130930
1069778,"PNC FINANCIAL SERVICES GROUP, INC., THE","PITTSBURGH, PA","$308,912,603",20130930
2277860,CAPITAL ONE FINANCIAL CORPORATION,"MCLEAN, VA","$290,217,687",20130930
1607170,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,"NEW YORK, NY","$247,467,518",20130930
1249196,TD BANK US HOLDING COMPANY,"PORTLAND, ME","$231,673,130",20130930
1111435,STATE STREET CORPORATION,"BOSTON, MA","$216,751,956",20130930
3853449,"PRINCIPAL FINANCIAL GROUP, INC.","DES MOINES, IA","$201,687,384",20130930
1074156,BB&T; CORPORATION,"WINSTON SALEM, NC","$181,050,008",20130930
1131787,"SUNTRUST BANKS, INC.","ATLANTA, GA","$172,033,106",20130930
1562859,ALLY FINANCIAL INC.,"DETROIT, MI","$150,556,000",20130930
1275216,AMERICAN EXPRESS COMPANY,"NEW YORK, NY","$150,152,000",20130930
1026632,"CHARLES SCHWAB CORPORATION, THE","SAN FRANCISCO, CA","$140,211,000",20130930
1070345,FIFTH THIRD BANCORP,"CINCINNATI, OH","$124,939,419",20130930
3840207,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,"BLOOMINGTON, IL","$124,091,801",20130930
1447376,UNITED SERVICES AUTOMOBILE ASSOCIATION,"SAN ANTONIO, TX","$121,758,503",20130930
1132449,"RBS CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI","$120,738,247",20130930
3242838,REGIONS FINANCIAL CORPORATION,"BIRMINGHAM, AL","$116,937,255",20130930
1245415,BMO FINANCIAL CORP.,"WILMINGTON, DE","$113,051,766",20130930
1378434,UNIONBANCAL CORPORATION,"SAN FRANCISCO, CA","$105,492,129",20130930
1199611,NORTHERN TRUST CORPORATION,"CHICAGO, IL","$95,969,501",20130930
1068025,KEYCORP,"CLEVELAND, OH","$91,016,413",20130930
1037003,M&T; BANK CORPORATION,"BUFFALO, NY","$84,427,485",20130930
1025608,BANCWEST CORPORATION,"HONOLULU, HI","$81,729,444",20130930
3981856,"SANTANDER HOLDINGS USA, INC.","BOSTON, MA","$77,070,780",20130930
3846375,DISCOVER FINANCIAL SERVICES,"RIVERWOODS, IL","$75,544,201",20130930
3173736,THRIVENT FINANCIAL FOR LUTHERANS,"MINNEAPOLIS, MN","$70,540,953",20130930
1078529,"BBVA COMPASS BANCSHARES, INC.","HOUSTON, TX","$70,087,078",20130930
1032473,DEUTSCHE BANK TRUST CORPORATION,"NEW YORK, NY","$66,067,000",20130930
1199844,COMERICA INCORPORATED,"DALLAS, TX","$64,723,310",20130930
1068191,HUNTINGTON BANCSHARES INCORPORATED,"COLUMBUS, OH","$56,648,251",20130930
1027004,ZIONS BANCORPORATION,"SALT LAKE CITY, UT","$55,188,312",20130930
2307280,"UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY","$52,259,755",20130930
1036967,CIT GROUP INC.,"LIVINGSTON, NJ","$46,223,981",20130930
2132932,"NEW YORK COMMUNITY BANCORP, INC.","WESTBURY, NY","$45,764,133",20130930
3412583,E*TRADE FINANCIAL CORPORATION,"NEW YORK, NY","$45,547,479",20130930
2367556,"HUDSON CITY BANCORP, INC.","PARAMUS, NJ","$39,186,560",20130930
2648693,"FIRST NIAGARA FINANCIAL GROUP, INC.","BUFFALO, NY","$37,380,836",20130930
1129382,"POPULAR, INC.","SAN JUAN, PR","$36,052,000",20130930
3828072,NATIONWIDE MUTUAL INSURANCE COMPANY,"COLUMBUS, OH","$32,483,356",20130930
1583836,MUTUAL OF OMAHA INSURANCE COMPANY,"OMAHA, NE","$32,117,623",20130930
3843075,JOHN DEERE CAPITAL CORPORATION,"RENO, NV","$31,546,545",20130930
3650152,"PEOPLE'S UNITED FINANCIAL, INC.","BRIDGEPORT, CT","$31,497,138",20130930
1027518,CITY NATIONAL CORPORATION,"LOS ANGELES, CA","$29,059,404",20130930
1883693,BOK FINANCIAL CORPORATION,"TULSA, OK","$27,174,025",20130930
1078846,SYNOVUS FINANCIAL CORP.,"COLUMBUS, GA","$26,218,360",20130930
3242735,"SCOTTRADE FINANCIAL SERVICES, INC.","TOWN AND COUNTRY, MO","$24,752,027",20130930
2734233,"EAST WEST BANCORP, INC.","PASADENA, CA","$24,493,454",20130930
3923614,IMB HOLDCO LLC,"PASADENA, CA","$24,269,655",20130930
1094640,FIRST HORIZON NATIONAL CORPORATION,"MEMPHIS, TN","$24,194,150",20130930
1070804,FIRSTMERIT CORPORATION,"AKRON, OH","$24,140,030",20130930
1031449,SVB FINANCIAL GROUP,"SANTA CLARA, CA","$23,757,075",20130930
1199563,ASSOCIATED BANC-CORP,"GREEN BAY, WI","$23,688,675",20130930
1102367,"CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX","$23,566,006",20130930
3815157,"RAYMOND JAMES FINANCIAL, INC.","SAINT PETERSBURG, FL","$23,186,120",20130930
1049341,"COMMERCE BANCSHARES, INC.","KANSAS CITY, MO","$22,462,282",20130930
1075612,"FIRST CITIZENS BANCSHARES, INC.","RALEIGH, NC","$21,511,352",20130930
2938451,BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE","$21,025,405",20130930
1145476,WEBSTER FINANCIAL CORPORATION,"WATERBURY, CT","$20,614,348",20130930
4103310,"MACY'S, INC.","CINCINNATI, OH","$20,430,578",20130930
1086533,HANCOCK HOLDING COMPANY,"GULFPORT, MS","$18,820,201",20130930
3910641,AMERITAS MUTUAL HOLDING COMPANY,"LINCOLN, NE","$18,787,220",20130930
1117156,"SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA","$18,481,150",20130930
2389941,TCF FINANCIAL CORPORATION,"WAYZATA, MN","$18,417,601",20130930
2260406,WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL","$17,682,548",20130930
3838857,EVERBANK FINANCIAL CORP,"JACKSONVILLE, FL","$17,612,089",20130930
1117129,FULTON FINANCIAL CORPORATION,"LANCASTER, PA","$17,023,087",20130930
1049828,UMB FINANCIAL CORPORATION,"KANSAS CITY, MO","$16,184,233",20130930
1109599,"PROSPERITY BANCSHARES, INC.","HOUSTON, TX","$16,060,463",20130930
2504128,ASTORIA FINANCIAL CORPORATION,"LAKE SUCCESS, NY","$16,022,089",20130930
1020902,"FIRST NATIONAL OF NEBRASKA, INC.","OMAHA, NE","$15,977,890",20130930
1048773,VALLEY NATIONAL BANCORP,"WAYNE, NJ","$15,976,943",20130930
1246216,"FRANKLIN RESOURCES, INC.","SAN MATEO, CA","$15,280,194",20130930
4028712,"BANKUNITED, INC.","MIAMI LAKES, FL","$14,308,014",20130930
1095674,"ARVEST BANK GROUP, INC.","BENTONVILLE, AR","$13,986,055",20130930
1025309,BANK OF HAWAII CORPORATION,"HONOLULU, HI","$13,916,694",20130930
1839319,"PRIVATEBANCORP, INC.","CHICAGO, IL","$13,869,140",20130930
2477754,"INVESTORS BANCORP, MHC","SHORT HILLS, NJ","$13,751,425",20130930
1060627,FIRSTBANK HOLDING COMPANY,"LAKEWOOD, CO","$13,169,177",20130930
2291914,IBERIABANK CORPORATION,"LAFAYETTE, LA","$13,145,077",20130930
3057395,MODERN WOODMEN OF AMERICA,"ROCK ISLAND, IL","$13,130,667",20130930
3065617,"WASHINGTON FEDERAL, INC.","SEATTLE, WA","$13,082,859",20130930
1097614,"BANCORPSOUTH, INC.","TUPELO, MS","$12,930,641",20130930
3005332,F.N.B. CORPORATION,"HERMITAGE, PA","$12,790,279",20130930
2744894,FIRST BANCORP,"SAN JUAN, PR","$12,787,450",20130930
1104231,INTERNATIONAL BANCSHARES CORPORATION,"LAREDO, TX","$12,076,658",20130930
3446412,"APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY","$11,888,008",20130930
3852022,"FLAGSTAR BANCORP, INC.","TROY, MI","$11,807,815",20130930
1079562,TRUSTMARK CORPORATION,"JACKSON, MS","$11,805,197",20130930
2747644,UMPQUA HOLDINGS CORPORATION,"PORTLAND, OR","$11,573,058",20130930
3828036,"THIRD FEDERAL SAVINGS AND LOAN OF CLEVELAND, MHC","CLEVELAND, OH","$11,269,306",20130930
1843080,CATHAY GENERAL BANCORP,"LOS ANGELES, CA","$10,821,446",20130930
2706735,"TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX","$10,797,757",20130930
1094314,"CENTRAL BANCOMPANY, INC","JEFFERSON CITY, MO","$10,443,416",20130930
3842957,"HAWAIIAN ELECTRIC INDUSTRIES, INC.","HONOLULU, HI","$10,429,012",20130930
3825204,COUNTRY LIFE INSURANCE COMPANY,"BLOOMINGTON, IL","$10,047,710",20130930
3152245,STERLING FINANCIAL CORPORATION,"SPOKANE, WA","$10,012,700",20130930
1039502,JPMORGAN CHASE & CO.,"NEW YORK, NY","$2,439,494,000",20130630
1073757,BANK OF AMERICA CORPORATION,"CHARLOTTE, NC","$2,125,686,000",20130630
1951350,CITIGROUP INC.,"NEW YORK, NY","$1,883,988,000",20130630
1120754,WELLS FARGO & COMPANY,"SAN FRANCISCO, CA","$1,440,563,000",20130630
2380443,"GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY","$938,611,000",20130630
2162966,MORGAN STANLEY,"NEW YORK, NY","$802,691,000",20130630
1562176,"AMERICAN INTERNATIONAL GROUP, INC.","NEW YORK, NY","$537,438,000",20130630
1631915,GENERAL ELECTRIC CAPITAL CORPORATION,"NORWALK, CT","$529,030,139",20130630
3587146,"BANK OF NEW YORK MELLON CORPORATION, THE","NEW YORK, NY","$360,514,000",20130630
1119794,U.S. BANCORP,"MINNEAPOLIS, MN","$353,415,000",20130630
3232316,HSBC NORTH AMERICA HOLDINGS INC.,"NEW YORK, NY","$319,108,739",20130630
1069778,"PNC FINANCIAL SERVICES GROUP, INC., THE","PITTSBURGH, PA","$304,547,667",20130630
2277860,CAPITAL ONE FINANCIAL CORPORATION,"MCLEAN, VA","$296,670,314",20130630
1607170,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,"NEW YORK, NY","$243,168,123",20130630
1249196,TD BANK US HOLDING COMPANY,"PORTLAND, ME","$228,945,721",20130630
1111435,STATE STREET CORPORATION,"BOSTON, MA","$226,985,363",20130630
3853449,"PRINCIPAL FINANCIAL GROUP, INC.","DES MOINES, IA","$196,512,705",20130630
1074156,BB&T; CORPORATION,"WINSTON SALEM, NC","$182,735,153",20130630
3828072,NATIONWIDE MUTUAL INSURANCE COMPANY,"COLUMBUS, OH","$172,019,212",20130630
1131787,"SUNTRUST BANKS, INC.","ATLANTA, GA","$171,609,928",20130630
1275216,AMERICAN EXPRESS COMPANY,"NEW YORK, NY","$151,980,000",20130630
1562859,ALLY FINANCIAL INC.,"DETROIT, MI","$150,627,000",20130630
1026632,"CHARLES SCHWAB CORPORATION, THE","SAN FRANCISCO, CA","$135,907,000",20130630
1070345,FIFTH THIRD BANCORP,"CINCINNATI, OH","$122,642,935",20130630
1447376,UNITED SERVICES AUTOMOBILE ASSOCIATION,"SAN ANTONIO, TX","$120,296,114",20130630
3840207,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,"BLOOMINGTON, IL","$119,778,457",20130630
3242838,REGIONS FINANCIAL CORPORATION,"BIRMINGHAM, AL","$118,782,563",20130630
1132449,"RBS CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI","$118,137,679",20130630
1245415,BMO FINANCIAL CORP.,"WILMINGTON, DE","$112,349,784",20130630
1378434,UNIONBANCAL CORPORATION,"SAN FRANCISCO, CA","$102,261,564",20130630
1199611,NORTHERN TRUST CORPORATION,"CHICAGO, IL","$97,236,008",20130630
1068025,KEYCORP,"CLEVELAND, OH","$90,858,779",20130630
1037003,M&T; BANK CORPORATION,"BUFFALO, NY","$83,229,005",20130630
1025608,BANCWEST CORPORATION,"HONOLULU, HI","$80,069,917",20130630
3981856,"SANTANDER HOLDINGS USA, INC.","BOSTON, MA","$79,218,184",20130630
3173736,THRIVENT FINANCIAL FOR LUTHERANS,"MINNEAPOLIS, MN","$78,901,854",20130630
3846375,DISCOVER FINANCIAL SERVICES,"RIVERWOODS, IL","$74,944,466",20130630
1032473,DEUTSCHE BANK TRUST CORPORATION,"NEW YORK, NY","$71,992,000",20130630
1078529,"BBVA COMPASS BANCSHARES, INC.","HOUSTON, TX","$69,674,976",20130630
1199844,COMERICA INCORPORATED,"DALLAS, TX","$63,013,097",20130630
1068191,HUNTINGTON BANCSHARES INCORPORATED,"COLUMBUS, OH","$56,113,687",20130630
1027004,ZIONS BANCORPORATION,"SALT LAKE CITY, UT","$54,904,540",20130630
2307280,"UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY","$48,612,915",20130630
3412583,E*TRADE FINANCIAL CORPORATION,"NEW YORK, NY","$45,006,525",20130630
1036967,CIT GROUP INC.,"LIVINGSTON, NJ","$44,631,022",20130630
2132932,"NEW YORK COMMUNITY BANCORP, INC.","WESTBURY, NY","$44,185,838",20130630
2367556,"HUDSON CITY BANCORP, INC.","PARAMUS, NJ","$39,696,453",20130630
2648693,"FIRST NIAGARA FINANCIAL GROUP, INC.","BUFFALO, NY","$37,171,775",20130630
1129382,"POPULAR, INC.","SAN JUAN, PR","$36,685,000",20130630
1583836,MUTUAL OF OMAHA INSURANCE COMPANY,"OMAHA, NE","$31,386,118",20130630
3650152,"PEOPLE'S UNITED FINANCIAL, INC.","BRIDGEPORT, CT","$31,317,391",20130630
3843075,JOHN DEERE CAPITAL CORPORATION,"RENO, NV","$30,737,599",20130630
1883693,BOK FINANCIAL CORPORATION,"TULSA, OK","$27,806,179",20130630
1027518,CITY NATIONAL CORPORATION,"LOS ANGELES, CA","$27,379,501",20130630
1078846,SYNOVUS FINANCIAL CORP.,"COLUMBUS, GA","$26,563,174",20130630
3923614,IMB HOLDCO LLC,"PASADENA, CA","$25,468,760",20130630
1094640,FIRST HORIZON NATIONAL CORPORATION,"MEMPHIS, TN","$25,134,331",20130630
3242735,"SCOTTRADE FINANCIAL SERVICES, INC.","TOWN AND COUNTRY, MO","$24,571,720",20130630
1199563,ASSOCIATED BANC-CORP,"GREEN BAY, WI","$23,616,944",20130630
1070804,FIRSTMERIT CORPORATION,"AKRON, OH","$23,534,261",20130630
2734233,"EAST WEST BANCORP, INC.","PASADENA, CA","$23,314,135",20130630
1102367,"CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX","$22,596,340",20130630
3815157,"RAYMOND JAMES FINANCIAL, INC.","SAINT PETERSBURG, FL","$22,214,191",20130630
1031449,SVB FINANCIAL GROUP,"SANTA CLARA, CA","$22,165,054",20130630
1049341,"COMMERCE BANCSHARES, INC.","KANSAS CITY, MO","$21,921,322",20130630
1075612,"FIRST CITIZENS BANCSHARES, INC.","RALEIGH, NC","$21,308,822",20130630
4103310,"MACY'S, INC.","CINCINNATI, OH","$21,039,759",20130630
1145476,WEBSTER FINANCIAL CORPORATION,"WATERBURY, CT","$20,334,463",20130630
2938451,BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE","$20,307,832",20130630
1086533,HANCOCK HOLDING COMPANY,"GULFPORT, MS","$18,954,524",20130630
3910641,AMERITAS MUTUAL HOLDING COMPANY,"LINCOLN, NE","$18,554,575",20130630
2389941,TCF FINANCIAL CORPORATION,"WAYZATA, MN","$18,432,662",20130630
3838857,EVERBANK FINANCIAL CORP,"JACKSONVILLE, FL","$18,362,872",20130630
1117156,"SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA","$18,083,039",20130630
2260406,WINTRUST FINANCIAL CORPORATION,"ROSEMONT, IL","$17,613,546",20130630
1117129,FULTON FINANCIAL CORPORATION,"LANCASTER, PA","$17,001,720",20130630
1109599,"PROSPERITY BANCSHARES, INC.","HOUSTON, TX","$16,275,854",20130630
2504128,ASTORIA FINANCIAL CORPORATION,"LAKE SUCCESS, NY","$16,101,065",20130630
1048773,VALLEY NATIONAL BANCORP,"WAYNE, NJ","$15,977,202",20130630
1020902,"FIRST NATIONAL OF NEBRASKA, INC.","OMAHA, NE","$15,466,494",20130630
1049828,UMB FINANCIAL CORPORATION,"KANSAS CITY, MO","$15,253,217",20130630
1246216,"FRANKLIN RESOURCES, INC.","SAN MATEO, CA","$15,214,337",20130630
1095674,"ARVEST BANK GROUP, INC.","BENTONVILLE, AR","$14,160,917",20130630
1025309,BANK OF HAWAII CORPORATION,"HONOLULU, HI","$13,787,068",20130630
1839319,"PRIVATEBANCORP, INC.","CHICAGO, IL","$13,476,493",20130630
2477754,"INVESTORS BANCORP, MHC","SHORT HILLS, NJ","$13,314,260",20130630
4028712,"BANKUNITED, INC.","MIAMI LAKES, FL","$13,233,425",20130630
1097614,"BANCORPSOUTH, INC.","TUPELO, MS","$13,220,451",20130630
1060627,FIRSTBANK HOLDING COMPANY,"LAKEWOOD, CO","$13,022,264",20130630
3065617,"WASHINGTON FEDERAL, INC.","SEATTLE, WA","$13,012,483",20130630
3057395,MODERN WOODMEN OF AMERICA,"ROCK ISLAND, IL","$12,950,314",20130630
2291914,IBERIABANK CORPORATION,"LAFAYETTE, LA","$12,823,503",20130630
2744894,FIRST BANCORP,"SAN JUAN, PR","$12,803,169",20130630
3852022,"FLAGSTAR BANCORP, INC.","TROY, MI","$12,735,017",20130630
3005332,F.N.B. CORPORATION,"HERMITAGE, PA","$12,573,391",20130630
3446412,"APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY","$11,991,050",20130630
1079562,TRUSTMARK CORPORATION,"JACKSON, MS","$11,863,312",20130630
1104231,INTERNATIONAL BANCSHARES CORPORATION,"LAREDO, TX","$11,596,913",20130630
2747644,UMPQUA HOLDINGS CORPORATION,"PORTLAND, OR","$11,396,288",20130630
3828036,"THIRD FEDERAL SAVINGS AND LOAN OF CLEVELAND, MHC","CLEVELAND, OH","$11,136,501",20130630
2706735,"TEXAS CAPITAL BANCSHARES, INC.","DALLAS, TX","$10,978,295",20130630
1843080,CATHAY GENERAL BANCORP,"LOS ANGELES, CA","$10,603,235",20130630
1094314,"CENTRAL BANCOMPANY, INC","JEFFERSON CITY, MO","$10,481,397",20130630
3842957,"HAWAIIAN ELECTRIC INDUSTRIES, INC.","HONOLULU, HI","$10,238,145",20130630
1039502,JPMORGAN CHASE & CO.,"NEW YORK, NY","$2,389,349,000",20130331
1073757,BANK OF AMERICA CORPORATION,"CHARLOTTE, NC","$2,176,625,000",20130331
1951350,CITIGROUP INC.,"NEW YORK, NY","$1,881,734,000",20130331
1120754,WELLS FARGO & COMPANY,"SAN FRANCISCO, CA","$1,436,634,000",20130331
2380443,"GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY","$959,426,000",20130331
2162966,MORGAN STANLEY,"NEW YORK, NY","$801,383,000",20130331
1631915,GENERAL ELECTRIC CAPITAL CORPORATION,"NORWALK, CT","$537,952,605",20130331
3587146,"BANK OF NEW YORK MELLON CORPORATION, THE","NEW YORK, NY","$355,984,000",20130331
1119794,U.S. BANCORP,"MINNEAPOLIS, MN","$355,447,000",20130331
3232316,HSBC NORTH AMERICA HOLDINGS INC.,"NEW YORK, NY","$301,737,107",20130331
1069778,"PNC FINANCIAL SERVICES GROUP, INC., THE","PITTSBURGH, PA","$300,945,933",20130331
2277860,CAPITAL ONE FINANCIAL CORPORATION,"MCLEAN, VA","$300,293,699",20130331
1607170,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,"NEW YORK, NY","$239,972,203",20130331
1249196,TD BANK US HOLDING COMPANY,"PORTLAND, ME","$222,716,131",20130331
1111435,STATE STREET CORPORATION,"BOSTON, MA","$217,852,811",20130331
3853449,"PRINCIPAL FINANCIAL GROUP, INC.","DES MOINES, IA","$200,762,850",20130331
1074156,BB&T; CORPORATION,"WINSTON SALEM, NC","$180,836,757",20130331
1131787,"SUNTRUST BANKS, INC.","ATLANTA, GA","$172,527,629",20130331
3828072,NATIONWIDE MUTUAL INSURANCE COMPANY,"COLUMBUS, OH","$171,812,600",20130331
1562859,ALLY FINANCIAL INC.,"DETROIT, MI","$166,199,000",20130331
1275216,AMERICAN EXPRESS COMPANY,"NEW YORK, NY","$156,903,000",20130331
1026632,"CHARLES SCHWAB CORPORATION, THE","SAN FRANCISCO, CA","$133,324,000",20130331
1132449,"RBS CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI","$126,322,821",20130331
1245415,BMO FINANCIAL CORP.,"WILMINGTON, DE","$122,361,785",20130331
1070345,FIFTH THIRD BANCORP,"CINCINNATI, OH","$120,789,641",20130331
3840207,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,"BLOOMINGTON, IL","$120,085,692",20130331
1447376,UNITED SERVICES AUTOMOBILE ASSOCIATION,"SAN ANTONIO, TX","$119,886,059",20130331
